Date_x_x,Symbol,Open_x,Date_y_x,Close_x,Percent Change March,Date_x_y,Open_y,Date_y_y,Close_y,Percent Change April,Date_x,Open,Date_y,Close,Percent Change May
2020-03-02,STX,49.0099983215332,2020-03-31,48.79999923706055,-0.42848212949313713,2020-04-02,47.41999816894531,2020-04-30,49.95000076293945,5.335307236791509,2020-05-04,47.2599983215332,2020-05-29,53.040000915527344,12.230221750474717
2020-03-02,SEE,30.3700008392334,2020-03-31,24.709999084472656,-18.63681790699487,2020-04-02,24.479999542236328,2020-04-30,28.59000015258789,16.789218493490626,2020-05-04,27.90999984741211,2020-05-29,32.09999847412109,15.012535469782474
2020-03-02,SRE,140.46000671386722,2020-03-31,112.98999786376952,-19.557174666848184,2020-04-02,102.18000030517578,2020-04-30,123.8499984741211,21.207670879061105,2020-05-04,120.1500015258789,2020-05-29,126.30999755859376,5.126921310432166
2020-03-02,NOW,333.8299865722656,2020-03-31,286.5799865722656,-14.153911242413686,2020-04-02,265.0,2020-04-30,351.5400085449219,32.656606998083724,2020-05-04,336.5199890136719,2020-05-29,387.92999267578125,15.276953922645209
2020-03-02,SHW,522.02001953125,2020-03-31,459.5199890136719,-11.97272674977107,2020-04-02,420.20001220703125,2020-04-30,536.3699951171875,27.646354006510514,2020-05-04,524.2100219726561,2020-05-29,593.8499755859375,13.28474288820711
2020-03-02,SPG,123.4499969482422,2020-03-31,54.86000061035156,-55.56095425960016,2020-04-02,46.11999893188477,2020-04-30,66.76999664306639,44.774497375162284,2020-05-04,60.4000015258789,2020-05-29,57.70000076293945,-4.4701998257112745
2020-03-02,SWKS,101.29000091552734,2020-03-31,89.37999725341797,-11.758321210838908,2020-04-02,81.83999633789062,2020-04-30,103.87999725341795,26.930598609182926,2020-05-04,98.1999969482422,2020-05-29,118.54000091552734,20.712835640927413
2020-03-02,SLG,78.91000366210938,2020-03-31,43.099998474121094,-45.38081805359661,2020-04-02,38.88999938964844,2020-04-30,53.04999923706055,36.41038845369886,2020-05-04,47.70000076293945,2020-05-29,42.11999893188477,-11.698116859130254
2020-03-02,SNA,145.6999969482422,2020-03-31,108.81999969482422,-25.312284163272185,2020-04-02,102.9000015258789,2020-04-30,130.28999328613278,26.61806739950865,2020-05-04,122.52999877929688,2020-05-29,129.69000244140622,5.843469953024375
2020-03-02,SO,60.65999984741211,2020-03-31,54.13999938964844,-10.748434675510191,2020-04-02,49.40999984741211,2020-04-30,56.72999954223633,14.814814242926191,2020-05-04,54.47000122070313,2020-05-29,57.06999969482422,4.773266781446061
2020-03-02,LUV,46.540000915527344,2020-03-31,35.61000061035156,-23.485174237564653,2020-04-02,32.110000610351555,2020-04-30,31.25,-2.678295216457611,2020-05-04,27.229999542236328,2020-05-29,32.09999847412109,17.884682386170905
2020-03-02,SWK,143.8699951171875,2020-03-31,100.0,-30.492803646412685,2020-04-02,92.58999633789062,2020-04-30,110.1999969482422,19.019333952759897,2020-05-04,104.8499984741211,2020-05-29,125.4499969482422,19.647113756711754
2020-03-02,SBUX,77.91999816894531,2020-03-31,65.73999786376953,-15.631417596760249,2020-04-02,65.75,2020-04-30,76.7300033569336,16.699624877465542,2020-05-04,72.58000183105469,2020-05-29,77.98999786376953,7.453838380037182
2020-03-02,STT,67.95999908447266,2020-03-31,53.27000045776367,-21.615654538855523,2020-04-02,50.1500015258789,2020-04-30,63.040000915527344,25.702889326926183,2020-05-04,58.0,2020-05-29,60.959999084472656,5.103446697366649
2020-03-02,STE,159.0500030517578,2020-03-31,139.97000122070312,-11.996228522451334,2020-04-02,137.35000610351562,2020-04-30,142.5,3.749540347747065,2020-05-04,141.38999938964844,2020-05-29,165.88999938964844,17.327958204796282
2020-03-02,SYK,192.44000244140625,2020-03-31,166.49000549316406,-13.48472075401443,2020-04-02,142.6199951171875,2020-04-30,186.42999267578125,30.717991206349502,2020-05-04,179.85000610351562,2020-05-29,195.72999572753903,8.829574136841241
2020-03-02,SIVB,209.55999755859372,2020-03-31,151.0800018310547,-27.90608723460584,2020-04-02,136.88999938964844,2020-04-30,193.1699981689453,41.11330194333593,2020-05-04,181.4199981689453,2020-05-29,214.75,18.371735292388493
2020-03-02,SYF,29.28000068664551,2020-03-31,16.09000015258789,-45.04781497520089,2020-04-02,14.329999923706055,2020-04-30,19.790000915527344,38.101891283256975,2020-05-04,17.950000762939453,2020-05-29,20.3700008392334,13.481894002424829
2020-03-02,SNPS,137.96000671386722,2020-03-31,128.78999328613278,-6.646863570218062,2020-04-02,124.68000030517578,2020-04-30,157.1199951171875,26.01860341081909,2020-05-04,148.89999389648438,2020-05-29,180.91000366210938,21.49765686886356
2020-03-02,SYY,67.11000061035156,2020-03-31,45.63000106811523,-32.00715146309073,2020-04-02,40.9900016784668,2020-04-30,56.27000045776367,37.27738022348969,2020-05-04,51.90999984741211,2020-05-29,55.15999984741211,6.26083608081926
2020-03-02,TMUS,90.27999877929688,2020-03-31,83.9000015258789,-7.066900021803099,2020-04-02,85.05000305175781,2020-04-30,87.80000305175781,3.2333920062606785,2020-05-04,86.7699966430664,2020-05-29,100.04000091552734,15.293309652929798
2020-03-02,TROW,119.11000061035156,2020-03-31,97.6500015258789,-18.01695825246064,2020-04-02,92.9800033569336,2020-04-30,115.62999725341795,24.36006999218433,2020-05-04,110.0999984741211,2020-05-29,120.9000015258789,9.809267212929475
2020-03-02,TTWO,108.58000183105469,2020-03-31,118.61000061035156,9.237427344036222,2020-04-02,117.08999633789062,2020-04-30,121.0500030517578,3.382019675224556,2020-05-04,123.61000061035156,2020-05-29,136.16999816894528,10.160988185887849
2020-03-02,TPR,23.51000022888184,2020-03-31,12.949999809265135,-44.91705791922465,2020-04-02,10.720000267028807,2020-04-30,14.880000114440918,38.80596775922574,2020-05-04,14.579999923706055,2020-05-29,13.600000381469727,-6.72153324666976
2020-03-02,TGT,103.37999725341795,2020-03-31,92.97000122070312,-10.06964239629118,2020-04-02,94.2699966430664,2020-04-30,109.73999786376952,16.410312688645813,2020-05-04,107.83000183105469,2020-05-29,122.33000183105469,13.447092417487141
2020-03-02,TEL,83.62000274658203,2020-03-31,62.97999954223633,-24.683093191107748,2020-04-02,59.06000137329102,2020-04-30,73.45999908447266,24.38197998026768,2020-05-04,70.06999969482422,2020-05-29,81.25,15.955473603350967
2020-03-02,FTI,14.609999656677244,2020-03-31,6.739999771118164,-53.867214719353086,2020-04-02,6.78000020980835,2020-04-30,8.90999984741211,31.41592288629101,2020-05-04,7.960000038146973,2020-05-29,7.4000000953674325,-7.035175126832083
2020-03-02,TDY,337.32000732421875,2020-03-31,297.2699890136719,-11.873004103208254,2020-04-02,273.54000854492193,2020-04-30,325.6700134277344,19.057543048314788,2020-05-04,313.3699951171875,2020-05-29,374.1199951171875,19.386029596510028
2020-03-02,TFX,335.010009765625,2020-03-31,292.8599853515625,-12.581720899489216,2020-04-02,278.1300048828125,2020-04-30,335.3999938964844,20.59108618568574,2020-05-04,328.94000244140625,2020-05-29,362.8599853515625,10.311905714841837
2020-03-02,TXN,115.16000366210938,2020-03-31,99.93000030517578,-13.225080646593154,2020-04-02,96.26000213623048,2020-04-30,116.06999969482422,20.579677040270518,2020-05-04,108.91999816894531,2020-05-29,118.73999786376952,9.01579127791799
2020-03-02,TXT,40.84000015258789,2020-03-31,26.670000076293945,-34.69637615903888,2020-04-02,24.36000061035156,2020-04-30,26.36000061035156,8.210180418263693,2020-05-04,25.88999938964844,2020-05-29,30.96999931335449,19.62147564104299
2020-03-02,TMO,291.0299987792969,2020-03-31,283.6000061035156,-2.55299890284362,2020-04-02,272.04000854492193,2020-04-30,334.67999267578125,23.026019027828248,2020-05-04,329.1600036621094,2020-05-29,349.19000244140625,6.085186096867998
2020-03-02,TIF,133.60000610351562,2020-03-31,129.5,-3.0688667037476542,2020-04-02,128.63999938964844,2020-04-30,126.5,-1.663556747358506,2020-05-04,127.12000274658205,2020-05-29,128.1300048828125,0.7945265217181653
